,Customer_id,Customer_age,Customer_sex,Customer_type,Customer_city,Visits,Device_used,Device_Platform,Existing_Customer,Product_id,product_visit,Days_in_cart,Viewd_in_cart,Price,Transcation_amount,discount_offered,Warranty,Warranty_period,Product_age,Support_type,Support_mode,Support_satisfaction,Revenue_Impact
403,404,41,1,Middle,Jamshedpur,179,1,Windows,No,2,6,31,9,86114,71474,17,0,0,28,Product_upgrade,Customer_support,3,25834
404,405,27,0,Young,Jabalpur,172,1,Linux,Yes,2,10,56,22,86114,71474,17,0,0,27,Parts_change,Service_center,5,1656
405,406,48,1,Old,Aligarh,130,1,Linux,No,5,6,30,9,78227,60234,23,1,6,6,Technical_Queries,Customer_support,4,0
406,407,60,0,Old,Bangalore,122,0,Android,Yes,5,3,15,4,78227,60234,23,1,6,6,Technical_Queries,Remote_sharing,5,0
407,408,49,1,Old,Kota,115,0,iOS,No,5,6,19,5,78227,68839,12,1,5,7,Parts_change,Service_center,4,664
408,409,29,0,Young,Gurgaon,133,0,iOS,No,1,9,40,16,89528,68936,23,0,0,38,Product_upgrade,Customer_support,4,26858
409,410,24,0,Young,Bareilly,185,0,iOS,Yes,0,7,42,16,56323,49564,12,0,0,13,Product_upgrade,Customer_support,5,16896
410,411,39,1,Middle,Vijayawada,105,0,iOS,No,4,8,13,3,33668,29627,12,1,6,6,Technical_Queries,Remote_sharing,5,0
411,412,60,1,Old,Warangal,150,1,Linux,No,5,6,17,5,78227,63363,19,0,0,31,Parts_change,Service_center,5,2091
412,413,28,0,Young,Tirupati,137,1,Windows,Yes,0,10,60,24,56323,43368,23,1,8,4,Technical_Queries,Customer_support,4,0
413,414,24,1,Young,Dhanbad,185,1,Linux,Yes,0,10,58,23,56323,43368,23,1,9,3,Technical_Queries,Customer_support,5,0
414,415,27,0,Young,Asansol,159,1,Linux,No,3,6,54,21,47192,38225,19,1,8,4,Technical_Queries,Remote_sharing,5,0
415,416,36,1,Middle,Kota,113,0,iOS,Yes,2,7,21,6,86114,75780,12,0,0,36,Product_upgrade,Customer_support,3,25834
416,417,55,0,Old,Jalandhar,119,0,Android,Yes,3,6,24,7,47192,39169,17,1,10,2,Technical_Queries,Customer_support,4,0
417,418,57,0,Old,Goa,116,1,Windows,Yes,4,3,24,7,33668,25924,23,1,9,3,Technical_Queries,Remote_sharing,5,0
418,419,18,0,Young,Belgaum,142,0,Android,Yes,0,10,48,19,56323,43368,23,1,9,3,Technical_Queries,Customer_support,4,0
419,420,54,0,Old,Kakinada,138,0,Android,Yes,5,5,29,8,78227,63363,19,0,0,19,Product_upgrade,Customer_support,4,23468
420,421,39,1,Middle,Aligarh,103,0,Android,Yes,2,8,21,6,86114,69752,19,0,0,35,Product_upgrade,Customer_support,4,25834
421,422,48,0,Old,Vijayawada,109,1,Linux,Yes,4,6,11,3,33668,27271,19,0,0,15,Parts_change,Service_center,5,2386
422,423,58,0,Old,Sangli,126,1,Windows,No,3,1,4,1,47192,36337,23,0,0,24,Parts_change,Service_center,4,2318
423,424,60,0,Old,Nashik,112,1,Linux,Yes,5,6,5,1,78227,63363,19,1,0,12,Technical_Queries,Remote_sharing,4,0
424,425,59,0,Old,Erode,101,1,Windows,Yes,3,6,18,5,47192,39169,17,0,0,13,Parts_change,Service_center,5,1818
425,426,59,1,Old,Rajkot,104,1,Linux,No,4,6,27,8,33668,31984,5,1,1,11,Technical_Queries,Remote_sharing,4,0
426,427,45,0,Middle,Jamnagar,112,1,Windows,No,4,8,39,11,33668,25924,23,1,11,1,Technical_Queries,Customer_support,5,0
427,428,46,0,Old,Mysore,109,0,iOS,Yes,4,1,5,1,33668,31984,5,1,2,10,Parts_change,Service_center,4,2118
428,429,39,1,Middle,Noida,68,1,Linux,No,4,6,37,11,33668,25924,23,0,0,26,Parts_change,Service_center,4,1949
429,430,43,1,Middle,Nagpur,135,0,Android,Yes,3,8,22,6,47192,41528,12,0,0,17,Parts_change,Service_center,5,1971
430,431,43,1,Middle,Thrissur,134,0,Android,Yes,4,6,14,4,33668,31984,5,0,0,38,Product_upgrade,Customer_support,4,10100
431,432,57,0,Old,Solapur,114,0,Android,No,4,6,4,1,33668,27271,19,0,0,35,Product_upgrade,Customer_support,5,10100
432,433,36,1,Middle,Aurangabad,157,0,iOS,Yes,3,4,38,11,47192,44832,5,1,1,11,Parts_change,Service_center,4,957
433,434,37,0,Middle,Jabalpur,154,0,Android,Yes,4,7,27,8,33668,25924,23,0,0,37,Product_upgrade,Customer_support,5,10100
434,435,43,1,Middle,Tirupati,137,1,Windows,No,2,8,31,9,86114,71474,17,1,4,8,Technical_Queries,Customer_support,5,0
435,436,46,1,Old,Amravati,138,0,iOS,No,3,5,5,1,47192,41528,12,1,1,11,Technical_Queries,Customer_support,4,0
436,437,29,0,Young,Hyderabad,209,1,Windows,Yes,1,4,40,16,89528,74308,17,0,0,13,Product_upgrade,Customer_support,3,26858
437,438,46,1,Old,Mysore,110,1,Linux,Yes,5,1,28,8,78227,60234,23,1,8,4,Technical_Queries,Remote_sharing,5,0
438,439,18,1,Young,Gwalior,161,1,Linux,No,1,1,48,19,89528,68936,23,0,0,37,Product_upgrade,Customer_support,3,26858
439,440,20,0,Young,Meerut,149,1,Windows,No,2,4,46,18,86114,69752,19,1,5,7,Parts_change,Service_center,4,750
440,441,36,0,Middle,Noida,125,0,iOS,No,2,7,14,4,86114,71474,17,0,0,39,Product_upgrade,Customer_support,5,25834
441,442,42,1,Middle,Bhubaneswar,93,0,iOS,Yes,2,7,20,6,86114,66307,23,0,0,30,Product_upgrade,Customer_support,5,25834
442,443,50,0,Old,Pondicherry,123,0,iOS,Yes,5,6,17,5,78227,60234,23,1,10,2,Technical_Queries,Customer_support,5,0
443,444,26,1,Young,Jhansi,194,0,iOS,Yes,1,6,30,12,89528,78784,12,0,0,22,Parts_change,Service_center,4,868
444,445,53,0,Old,Indore,110,1,Linux,No,5,1,1,0,78227,68839,12,1,10,2,Technical_Queries,Customer_support,4,0
445,446,22,0,Young,Chennai,144,0,iOS,No,1,4,44,17,89528,72517,19,1,7,5,Technical_Queries,Remote_sharing,4,0
446,447,47,1,Old,Faridabad,148,0,iOS,No,4,5,18,5,33668,29627,12,1,6,6,Technical_Queries,Remote_sharing,5,0
447,448,21,0,Young,Madurai,134,1,Linux,No,0,4,52,20,56323,45621,19,0,0,31,Product_upgrade,Customer_support,5,16896
448,449,27,0,Young,Gurgaon,133,0,iOS,No,3,6,52,20,47192,36337,23,1,9,3,Technical_Queries,Customer_support,5,0
449,450,20,1,Young,Kozhikode,213,0,Android,Yes,0,6,42,16,56323,46748,17,0,0,27,Product_upgrade,Customer_support,2,16896
450,451,58,1,Old,Madurai,135,0,Android,No,4,6,4,1,33668,29627,12,1,5,7,Parts_change,Service_center,5,1234
451,452,35,0,Old,Bhavnagar,188,0,Android,Yes,4,3,8,2,33668,29627,12,1,5,7,Technical_Queries,Remote_sharing,5,0
452,453,53,0,Old,Nellore,105,1,Linux,No,5,5,5,1,78227,64928,17,1,9,3,Technical_Queries,Remote_sharing,4,0
453,454,42,0,Middle,Kakinada,115,1,Windows,Yes,4,8,12,3,33668,31984,5,1,7,5,Technical_Queries,Remote_sharing,5,0
454,455,38,1,Middle,Meerut,126,1,Windows,No,4,4,15,4,33668,31984,5,0,0,35,Parts_change,Service_center,4,2206
455,456,50,1,Old,Visakhapatnam,129,0,iOS,No,5,3,7,2,78227,64928,17,1,0,12,Parts_change,Service_center,5,822
456,457,28,1,Young,Lucknow,201,0,iOS,Yes,1,3,58,23,89528,78784,12,1,10,2,Technical_Queries,Remote_sharing,4,0
457,458,28,1,Young,Firozabad,177,1,Windows,No,1,3,38,15,89528,78784,12,0,0,38,Product_upgrade,Customer_support,3,26858
458,459,43,1,Middle,Asansol,154,0,Android,Yes,3,7,38,11,47192,38225,19,1,1,11,Parts_change,Service_center,4,996
459,460,47,0,Old,Thiruvananthapuram,128,0,Android,Yes,4,6,3,0,33668,27944,17,1,10,2,Technical_Queries,Remote_sharing,4,0
460,461,57,1,Old,Coimbatore,146,1,Linux,No,4,6,10,3,33668,31984,5,1,6,6,Technical_Queries,Remote_sharing,4,0
461,462,45,0,Middle,BokaroSteelCity,142,0,Android,No,4,7,40,12,33668,27944,17,1,7,5,Technical_Queries,Remote_sharing,4,0
462,463,42,1,Middle,Salem,137,0,Android,No,3,3,32,9,47192,38225,19,0,0,25,Parts_change,Service_center,4,1767
463,464,33,0,Young,Aurangabad,205,1,Windows,Yes,3,7,58,23,47192,44832,5,1,10,2,Technical_Queries,Remote_sharing,4,0
464,465,27,0,Young,Guwahati,180,1,Windows,Yes,1,6,47,18,89528,72517,19,1,7,5,Technical_Queries,Remote_sharing,4,0
465,466,44,1,Middle,Chennai,113,1,Linux,No,2,8,33,9,86114,66307,23,0,0,13,Parts_change,Service_center,5,1164
466,467,55,1,Old,Warangal,118,0,Android,Yes,5,1,13,3,78227,63363,19,1,4,8,Parts_change,Service_center,4,1455
467,468,35,1,Old,Kakinada,134,0,iOS,No,3,6,29,8,47192,39169,17,1,12,0,Technical_Queries,Remote_sharing,5,0
468,469,53,0,Old,Surat,112,0,iOS,Yes,3,6,27,8,47192,36337,23,0,0,34,Parts_change,Service_center,5,1818
469,470,54,1,Old,Srinagar,103,0,iOS,No,4,6,16,4,33668,27944,17,0,0,32,Product_upgrade,Customer_support,3,10100
470,471,18,1,Young,Tiruvannamalai,139,0,iOS,No,0,6,33,13,56323,49564,12,0,0,20,Parts_change,Service_center,4,1978
471,472,43,0,Middle,Belgaum,126,0,Android,No,3,3,30,9,47192,39169,17,1,1,11,Technical_Queries,Customer_support,5,0
472,473,18,0,Young,Vellore,144,1,Windows,Yes,0,9,44,17,56323,53506,5,0,0,30,Parts_change,Service_center,4,1420
473,474,34,0,Young,Kozhikode,195,1,Windows,No,2,10,47,18,86114,66307,23,0,0,17,Product_upgrade,Customer_support,4,25834
474,475,51,1,Old,Jhansi,134,1,Windows,Yes,4,5,1,0,33668,27271,19,0,0,28,Product_upgrade,Customer_support,2,10100
475,476,30,1,Young,Hyderabad,189,1,Windows,Yes,1,5,46,18,89528,78784,12,1,4,8,Parts_change,Service_center,5,664
476,477,50,1,Old,Jaipur,148,1,Linux,No,3,3,22,6,47192,39169,17,1,6,6,Technical_Queries,Customer_support,4,0
477,478,44,0,Middle,Kurnool,105,1,Windows,No,4,6,17,5,33668,29627,12,1,2,10,Parts_change,Service_center,5,962
478,479,44,1,Middle,Durgapur,134,0,Android,Yes,4,7,10,3,33668,27944,17,0,0,15,Product_upgrade,Customer_support,4,10100
479,480,43,1,Middle,Tiruvannamalai,143,1,Windows,Yes,2,8,10,3,86114,75780,12,1,4,8,Parts_change,Service_center,4,955
480,481,40,1,Middle,Hyderabad,178,0,iOS,No,3,4,17,5,47192,38225,19,1,0,12,Parts_change,Service_center,4,1741
481,482,21,0,Young,Bijapur,186,0,iOS,Yes,2,4,56,22,86114,66307,23,0,0,19,Product_upgrade,Customer_support,2,25834
482,483,26,0,Young,Moradabad,164,0,iOS,No,2,6,40,16,86114,81808,5,1,3,9,Technical_Queries,Customer_support,4,0
483,484,19,0,Young,Kochi,138,0,Android,No,1,9,56,22,89528,72517,19,0,0,23,Parts_change,Service_center,4,1019
484,485,48,0,Old,Gwalior,112,1,Windows,No,3,1,11,3,47192,36337,23,1,7,5,Technical_Queries,Remote_sharing,4,0
485,486,34,0,Young,Meerut,187,1,Linux,Yes,3,4,59,23,47192,41528,12,0,0,34,Product_upgrade,Customer_support,5,14157
486,487,42,1,Middle,Thiruvananthapuram,114,1,Linux,Yes,2,4,12,3,86114,75780,12,0,0,18,Parts_change,Service_center,5,1209
487,488,30,0,Young,Goa,141,1,Linux,Yes,1,6,58,23,89528,78784,12,1,7,5,Technical_Queries,Customer_support,4,0
488,489,60,0,Old,Thrissur,107,1,Windows,No,5,1,10,3,78227,64928,17,1,11,1,Technical_Queries,Remote_sharing,4,0
489,490,45,0,Middle,Madurai,107,0,Android,No,2,4,22,6,86114,75780,12,0,0,30,Product_upgrade,Customer_support,2,25834
490,491,39,1,Middle,Bikaner,155,0,Android,Yes,2,7,25,7,86114,81808,5,0,0,28,Parts_change,Service_center,5,1956
491,492,58,0,Old,Jodhpur,115,1,Windows,Yes,4,1,17,5,33668,27944,17,0,0,30,Product_upgrade,Customer_support,3,10100
492,493,33,1,Young,Hyderabad,206,0,Android,No,2,1,49,19,86114,81808,5,0,0,24,Parts_change,Service_center,4,1235
493,494,31,0,Young,Belgaum,191,1,Linux,Yes,1,9,46,18,89528,78784,12,0,0,22,Product_upgrade,Customer_support,2,26858
494,495,50,1,Old,Jaipur,131,0,Android,Yes,5,5,19,5,78227,74315,5,0,0,14,Parts_change,Service_center,5,819
495,496,54,0,Old,Madurai,121,1,Windows,No,4,5,22,6,33668,31984,5,0,0,34,Parts_change,Service_center,4,598
496,497,20,0,Young,Mangalore,186,0,iOS,Yes,1,7,45,18,89528,72517,19,1,8,4,Technical_Queries,Customer_support,4,0
497,498,33,1,Young,Gurgaon,141,0,iOS,No,0,7,31,12,56323,45621,19,0,0,38,Product_upgrade,Customer_support,4,16896
498,499,34,1,Young,Agra,188,1,Linux,Yes,0,7,30,12,56323,45621,19,1,10,2,Technical_Queries,Customer_support,5,0
499,500,22,1,Young,Cuttack,174,0,Android,No,2,7,58,23,86114,66307,23,1,4,8,Technical_Queries,Remote_sharing,5,0
500,501,56,0,Old,Mathura,138,1,Windows,No,3,3,18,5,47192,41528,12,1,0,12,Parts_change,Service_center,4,2139
501,502,45,1,Middle,Raipur,129,0,iOS,Yes,4,4,17,5,33668,27944,17,1,5,7,Parts_change,Service_center,5,1251
502,503,51,0,Old,Jhansi,107,1,Windows,No,4,1,2,0,33668,27944,17,1,6,6,Technical_Queries,Customer_support,5,0
503,504,25,0,Young,Vadodara,199,1,Linux,No,1,4,40,16,89528,74308,17,0,0,13,Product_upgrade,Customer_support,5,26858
504,505,39,1,Middle,Jamnagar,98,0,Android,Yes,2,8,14,4,86114,81808,5,0,0,31,Product_upgrade,Customer_support,3,25834
505,506,25,0,Young,Amravati,132,0,Android,Yes,3,7,49,19,47192,36337,23,1,0,12,Parts_change,Service_center,4,834
506,507,18,0,Young,Bhiwandi,140,0,Android,No,2,4,50,20,86114,75780,12,0,0,31,Parts_change,Service_center,5,1648
507,508,44,0,Middle,Asansol,166,1,Linux,No,4,7,38,11,33668,31984,5,0,0,26,Parts_change,Service_center,4,2133
508,509,58,1,Old,Thrissur,112,0,Android,Yes,3,5,1,0,47192,41528,12,0,0,25,Parts_change,Service_center,5,732
509,510,18,1,Young,Lucknow,183,0,Android,No,2,5,49,19,86114,81808,5,1,9,3,Technical_Queries,Customer_support,4,0
510,511,59,1,Old,Nashik,126,0,Android,Yes,4,6,24,7,33668,29627,12,0,0,35,Parts_change,Service_center,5,1661
511,512,39,0,Middle,Bhiwandi,176,1,Windows,No,3,4,19,5,47192,41528,12,1,3,9,Parts_change,Service_center,5,2379
512,513,26,0,Young,Dehradun,130,0,iOS,Yes,2,4,53,21,86114,71474,17,0,0,13,Parts_change,Service_center,4,2151
513,514,53,1,Old,Gorakhpur,134,1,Linux,Yes,4,6,27,8,33668,31984,5,0,0,35,Product_upgrade,Customer_support,3,10100
514,515,51,1,Old,Visakhapatnam,135,0,Android,Yes,4,6,24,7,33668,25924,23,0,0,25,Product_upgrade,Customer_support,3,10100
515,516,51,0,Old,Madurai,101,0,Android,Yes,4,6,12,3,33668,29627,12,0,0,36,Product_upgrade,Customer_support,5,10100
516,517,57,1,Old,Kurnool,108,1,Windows,No,4,6,17,5,33668,25924,23,1,8,4,Technical_Queries,Remote_sharing,4,0
517,518,35,1,Old,Bijapur,182,1,Linux,No,3,1,27,8,47192,39169,17,0,0,28,Product_upgrade,Customer_support,5,14157
518,519,35,1,Old,Firozabad,149,0,iOS,Yes,4,1,19,5,33668,27944,17,1,9,3,Technical_Queries,Customer_support,5,0
519,520,24,0,Young,Ahmedabad,169,0,iOS,No,1,6,40,16,89528,74308,17,1,3,9,Technical_Queries,Remote_sharing,5,0
520,521,31,0,Young,Tirupati,132,0,iOS,No,2,7,58,23,86114,75780,12,1,1,11,Parts_change,Service_center,4,1919
521,522,48,0,Old,Meerut,146,0,iOS,Yes,3,6,23,6,47192,41528,12,0,0,15,Product_upgrade,Customer_support,3,14157
522,523,24,0,Young,Mangalore,135,0,Android,Yes,0,10,44,17,56323,53506,5,1,6,6,Technical_Queries,Customer_support,4,0
523,524,42,1,Middle,Bikaner,71,1,Windows,Yes,4,4,16,4,33668,27944,17,0,0,26,Parts_change,Service_center,4,1646
524,525,43,0,Middle,Palakkad,169,1,Windows,No,4,4,22,6,33668,27944,17,1,10,2,Technical_Queries,Remote_sharing,4,0
525,526,27,1,Young,Lucknow,146,1,Linux,No,2,4,53,21,86114,66307,23,0,0,28,Parts_change,Service_center,5,567
526,527,27,1,Young,Jaipur,140,1,Linux,Yes,0,4,28,11,56323,45621,19,0,0,38,Product_upgrade,Customer_support,2,16896
527,528,50,0,Old,Firozabad,144,0,Android,No,5,1,27,8,78227,74315,5,0,0,22,Parts_change,Service_center,4,1878
528,529,57,0,Old,Jalandhar,127,0,iOS,Yes,5,6,3,0,78227,64928,17,0,0,31,Product_upgrade,Customer_support,3,23468
529,530,19,0,Young,Moradabad,184,0,iOS,Yes,0,6,53,21,56323,45621,19,0,0,13,Product_upgrade,Customer_support,4,16896
530,531,59,0,Old,Rajkot,124,0,Android,No,3,5,7,2,47192,36337,23,1,7,5,Technical_Queries,Customer_support,5,0
531,532,34,1,Young,Kolhapur,147,1,Windows,Yes,0,5,26,10,56323,53506,5,0,0,39,Product_upgrade,Customer_support,2,16896
532,533,30,0,Young,Moradabad,151,0,iOS,No,0,4,52,20,56323,46748,17,0,0,26,Product_upgrade,Customer_support,4,16896
533,534,57,1,Old,Pondicherry,133,0,iOS,Yes,3,3,20,6,47192,39169,17,0,0,24,Product_upgrade,Customer_support,2,14157
534,535,34,0,Young,Vasai-VirarCity,184,1,Windows,No,0,4,52,20,56323,45621,19,0,0,21,Product_upgrade,Customer_support,3,16896
535,536,51,1,Old,Tiruchirappalli,124,1,Linux,No,3,6,12,3,47192,38225,19,1,0,12,Parts_change,Service_center,5,2476
536,537,51,0,Old,Goa,137,0,Android,No,5,3,9,2,78227,63363,19,0,0,32,Parts_change,Service_center,4,2056
537,538,28,0,Young,Jamshedpur,205,1,Windows,No,2,4,52,20,86114,71474,17,1,11,1,Technical_Queries,Customer_support,5,0
538,539,19,1,Young,Jabalpur,214,1,Windows,No,1,4,31,12,89528,74308,17,0,0,24,Product_upgrade,Customer_support,2,26858
539,540,48,1,Old,Cuttack,146,1,Windows,Yes,4,5,8,2,33668,27944,17,0,0,16,Product_upgrade,Customer_support,3,10100
540,541,24,1,Young,Bareilly,210,1,Windows,No,0,5,32,12,56323,53506,5,1,2,10,Parts_change,Service_center,4,2404
541,542,49,0,Old,Surat,125,1,Windows,No,3,6,24,7,47192,36337,23,1,11,1,Technical_Queries,Remote_sharing,4,0
542,543,29,0,Young,Warangal,201,1,Windows,No,3,9,58,23,47192,36337,23,1,12,0,Technical_Queries,Customer_support,4,0
543,544,22,0,Young,Jaipur,183,0,Android,No,1,6,59,23,89528,78784,12,1,4,8,Technical_Queries,Customer_support,5,0
544,545,21,0,Young,Amritsar,202,1,Linux,Yes,0,10,52,20,56323,49564,12,0,0,18,Parts_change,Service_center,5,1615
545,546,19,1,Young,Chennai,188,0,Android,Yes,1,10,58,23,89528,74308,17,0,0,38,Product_upgrade,Customer_support,2,26858
546,547,29,1,Young,Raipur,181,0,Android,No,0,10,33,13,56323,43368,23,0,0,16,Parts_change,Service_center,4,2182
547,548,45,1,Middle,Asansol,130,0,Android,No,2,6,35,10,86114,81808,5,0,0,33,Product_upgrade,Customer_support,3,25834
548,549,39,1,Middle,Bhavnagar,67,0,Android,No,2,6,12,3,86114,71474,17,1,11,1,Technical_Queries,Remote_sharing,4,0
549,550,57,1,Old,Bhiwandi,133,1,Linux,Yes,3,1,2,0,47192,38225,19,1,0,12,Parts_change,Service_center,5,864
550,551,34,0,Young,Bhiwandi,206,0,Android,No,2,4,55,22,86114,66307,23,1,1,11,Technical_Queries,Customer_support,4,0
551,552,43,1,Middle,Kolkata,84,1,Windows,No,2,4,14,4,86114,75780,12,0,0,17,Parts_change,Service_center,4,2413
552,553,56,1,Old,Vijayawada,129,0,iOS,No,4,3,22,6,33668,27271,19,1,2,10,Technical_Queries,Remote_sharing,4,0
553,554,57,0,Old,Vijayawada,126,1,Linux,No,4,6,15,4,33668,31984,5,1,6,6,Technical_Queries,Remote_sharing,4,0
554,555,38,1,Middle,Kozhikode,155,0,iOS,Yes,3,7,23,6,47192,39169,17,1,3,9,Technical_Queries,Remote_sharing,4,0
555,556,18,1,Young,Pune,168,0,Android,Yes,1,7,52,20,89528,72517,19,0,0,24,Parts_change,Service_center,4,2465
556,557,55,0,Old,Aurangabad,150,0,iOS,Yes,3,5,28,8,47192,39169,17,0,0,35,Parts_change,Service_center,5,1318
557,558,38,0,Middle,Gulbarga,70,0,Android,Yes,4,4,38,11,33668,27271,19,1,4,8,Technical_Queries,Remote_sharing,5,0
558,559,32,0,Young,Bijapur,184,0,Android,Yes,1,6,49,19,89528,68936,23,1,11,1,Technical_Queries,Remote_sharing,4,0
559,560,41,1,Middle,Bangalore,103,0,Android,Yes,2,3,14,4,86114,75780,12,0,0,27,Parts_change,Service_center,5,2072
560,561,40,0,Middle,Tirunelveli,171,0,Android,No,4,7,11,3,33668,25924,23,1,10,2,Technical_Queries,Remote_sharing,4,0
561,562,46,1,Old,Tirupati,150,1,Linux,Yes,5,3,4,1,78227,74315,5,0,0,27,Product_upgrade,Customer_support,4,23468
562,563,23,1,Young,Nanded,138,1,Linux,No,1,3,39,15,89528,68936,23,1,4,8,Technical_Queries,Remote_sharing,4,0
563,564,54,0,Old,Nashik,101,1,Windows,Yes,4,6,14,4,33668,25924,23,0,0,35,Product_upgrade,Customer_support,3,10100
564,565,22,1,Young,Sangli,130,0,iOS,No,1,6,53,21,89528,74308,17,1,10,2,Technical_Queries,Remote_sharing,4,0
565,566,26,0,Young,Ajmer,139,0,Android,No,1,6,57,22,89528,85051,5,0,0,31,Product_upgrade,Customer_support,4,26858
566,567,23,0,Young,Tiruppur,133,0,iOS,Yes,2,6,49,19,86114,66307,23,0,0,28,Parts_change,Service_center,4,876
567,568,37,0,Middle,Bhilai,129,0,Android,Yes,4,4,24,7,33668,27944,17,1,3,9,Parts_change,Service_center,5,846
568,569,27,0,Young,Mysore,148,1,Linux,Yes,1,4,56,22,89528,85051,5,1,9,3,Technical_Queries,Customer_support,4,0
569,570,59,1,Old,Kozhikode,120,1,Windows,Yes,5,6,8,2,78227,63363,19,0,0,28,Product_upgrade,Customer_support,2,23468
570,571,58,0,Old,Madurai,122,1,Windows,Yes,3,3,19,5,47192,39169,17,1,10,2,Technical_Queries,Remote_sharing,5,0
571,572,29,1,Young,Bhavnagar,168,0,Android,Yes,1,3,47,18,89528,74308,17,0,0,31,Product_upgrade,Customer_support,4,26858
572,573,29,0,Young,Kurnool,161,1,Linux,Yes,0,9,60,24,56323,45621,19,0,0,28,Parts_change,Service_center,5,1696
573,574,53,1,Old,Nellore,137,1,Linux,No,3,6,16,4,47192,44832,5,0,0,39,Product_upgrade,Customer_support,2,14157
574,575,49,0,Old,Agra,127,1,Windows,Yes,5,5,10,3,78227,64928,17,1,12,0,Technical_Queries,Remote_sharing,5,0
575,576,22,0,Young,Malappuram,183,1,Windows,No,0,7,42,16,56323,45621,19,1,8,4,Technical_Queries,Remote_sharing,4,0
576,577,21,0,Young,Kolkata,187,1,Windows,Yes,1,4,57,22,89528,74308,17,0,0,14,Product_upgrade,Customer_support,2,26858
577,578,39,0,Middle,Kannur,134,1,Linux,No,2,8,10,3,86114,69752,19,1,0,12,Parts_change,Service_center,5,750
578,579,24,1,Young,Coimbatore,150,0,iOS,No,0,8,25,10,56323,53506,5,0,0,16,Parts_change,Service_center,5,1919
579,580,29,1,Young,Thrissur,188,1,Windows,Yes,0,8,25,10,56323,53506,5,1,6,6,Technical_Queries,Customer_support,5,0
580,581,22,1,Young,Chandigarh,149,1,Windows,No,2,8,54,21,86114,71474,17,1,3,9,Parts_change,Service_center,4,2415
581,582,23,0,Young,Durgapur,178,0,Android,No,1,10,49,19,89528,78784,12,1,4,8,Parts_change,Service_center,5,1932
582,583,50,1,Old,BokaroSteelCity,117,1,Linux,Yes,5,6,11,3,78227,68839,12,1,3,9,Parts_change,Service_center,4,1182
583,584,49,1,Old,Palakkad,110,1,Linux,Yes,3,5,22,6,47192,41528,12,0,0,36,Product_upgrade,Customer_support,2,14157
584,585,50,1,Old,Guntur,111,1,Linux,No,4,1,15,4,33668,27271,19,1,8,4,Technical_Queries,Customer_support,4,0
585,586,53,1,Old,Jhansi,103,1,Windows,No,3,1,10,3,47192,41528,12,0,0,38,Product_upgrade,Customer_support,2,14157
586,587,53,1,Old,Kottayam,145,1,Linux,Yes,4,5,19,5,33668,31984,5,1,11,1,Technical_Queries,Customer_support,5,0
587,588,53,1,Old,Jaipur,118,1,Linux,No,4,6,2,0,33668,29627,12,0,0,26,Product_upgrade,Customer_support,2,10100
588,589,26,0,Young,Hubli–Dharwad,184,1,Linux,No,0,4,41,16,56323,45621,19,0,0,21,Product_upgrade,Customer_support,5,16896
589,590,27,1,Young,Kolkata,210,1,Windows,No,0,4,42,16,56323,43368,23,0,0,24,Parts_change,Service_center,5,549
590,591,27,0,Young,Jabalpur,203,0,iOS,Yes,1,7,60,24,89528,68936,23,0,0,15,Product_upgrade,Customer_support,3,26858
591,592,59,0,Old,Vijayawada,121,1,Linux,No,3,3,12,3,47192,36337,23,0,0,18,Product_upgrade,Customer_support,4,14157
592,593,31,0,Young,Varanasi,137,0,Android,Yes,0,7,53,21,56323,46748,17,0,0,21,Product_upgrade,Customer_support,5,16896
593,594,27,1,Young,Meerut,143,1,Windows,Yes,0,7,29,11,56323,45621,19,0,0,33,Parts_change,Service_center,5,1055
594,595,43,0,Middle,Tirupati,179,1,Linux,Yes,2,8,33,9,86114,71474,17,1,7,5,Technical_Queries,Customer_support,5,0
595,596,51,1,Old,Bhubaneswar,134,1,Linux,Yes,5,1,19,5,78227,60234,23,1,12,0,Technical_Queries,Customer_support,4,0
596,597,42,1,Middle,Tiruchirappalli,65,0,Android,No,4,4,23,6,33668,27944,17,1,8,4,Technical_Queries,Remote_sharing,5,0
597,598,43,0,Middle,Solapur,107,0,Android,No,2,4,12,3,86114,75780,12,0,0,17,Product_upgrade,Customer_support,3,25834
598,599,57,1,Old,Gwalior,133,1,Linux,Yes,3,6,12,3,47192,41528,12,0,0,19,Parts_change,Service_center,5,1378
599,600,45,1,Middle,Lucknow,144,1,Linux,No,4,6,13,3,33668,31984,5,1,4,8,Technical_Queries,Remote_sharing,5,0
600,601,41,0,Middle,Mangalore,156,0,Android,Yes,2,6,19,5,86114,71474,17,1,5,7,Technical_Queries,Remote_sharing,4,0
601,602,58,1,Old,Bhiwandi,104,1,Linux,Yes,5,3,22,6,78227,64928,17,1,8,4,Technical_Queries,Customer_support,5,0
602,603,18,1,Young,Kottayam,178,0,Android,Yes,1,3,38,15,89528,68936,23,1,12,0,Technical_Queries,Customer_support,4,0
603,604,34,1,Young,Erode,145,1,Linux,Yes,2,3,42,16,86114,66307,23,1,9,3,Technical_Queries,Remote_sharing,4,0
604,605,31,0,Young,Bhopal,209,1,Linux,No,0,9,40,16,56323,43368,23,0,0,15,Product_upgrade,Customer_support,5,16896
605,606,38,0,Middle,Mumbai,102,1,Linux,No,3,6,12,3,47192,41528,12,1,5,7,Technical_Queries,Remote_sharing,5,0
